Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-11-05 17:40:00+00:00,270.69500732421875,270.7699890136719,270.45001220703125,270.5950012207031,111226
2025-11-05 17:45:00+00:00,270.5899963378906,270.7900085449219,270.4700012207031,270.69000244140625,107420
2025-11-05 17:50:00+00:00,270.4800109863281,270.6000061035156,270.4599914550781,270.55999755859375,115986
2025-11-05 17:55:00+00:00,270.5400085449219,270.6099853515625,270.4314880371094,270.4800109863281,74252
2025-11-05 18:00:00+00:00,270.3399963378906,270.6700134277344,270.3299865722656,270.5400085449219,91510
2025-11-05 18:05:00+00:00,270.28509521484375,270.3800048828125,270.2040100097656,270.3304138183594,77256
2025-11-05 18:10:00+00:00,270.3800048828125,270.42999267578125,270.1700134277344,270.260009765625,78874
2025-11-05 18:15:00+00:00,270.1000061035156,270.6300048828125,270.081787109375,270.3699951171875,160210
2025-11-05 18:20:00+00:00,270.07000732421875,270.2950134277344,270.0400085449219,270.0799865722656,162296
2025-11-05 18:25:00+00:00,270.1199951171875,270.1199951171875,269.9700012207031,270.05999755859375,116660
2025-11-05 18:30:00+00:00,269.9849853515625,270.1300048828125,269.8500061035156,270.1099853515625,110908
2025-11-05 18:35:00+00:00,269.8529968261719,270.1000061035156,269.8299865722656,269.9849853515625,104025
2025-11-05 18:40:00+00:00,270.1159973144531,270.19000244140625,269.82000732421875,269.840087890625,119498
2025-11-05 18:45:00+00:00,270.2099914550781,270.3500061035156,270.0799865722656,270.1300048828125,126061
2025-11-05 18:50:00+00:00,270.2550048828125,270.2799987792969,269.97979736328125,270.2380065917969,115404
2025-11-05 18:55:00+00:00,270.07000732421875,270.3299865722656,270.0400085449219,270.2449951171875,75273
2025-11-05 19:00:00+00:00,269.9330139160156,270.04998779296875,269.8800964355469,270.04998779296875,93636
2025-11-05 19:05:00+00:00,270.0400085449219,270.05999755859375,269.7699890136719,269.94000244140625,110216
2025-11-05 19:10:00+00:00,270.6000061035156,271.70001220703125,270.0350036621094,270.0350036621094,1154683
2025-11-05 19:15:00+00:00,270.75,270.9599914550781,270.3971862792969,270.5849914550781,208929
2025-11-05 19:20:00+00:00,270.70001220703125,270.7699890136719,270.3299865722656,270.75,267871
2025-11-05 19:25:00+00:00,270.42999267578125,270.75,270.3399963378906,270.6706848144531,165257
2025-11-05 19:30:00+00:00,270.8599853515625,271.5,270.4100036621094,270.4100036621094,472683
2025-11-05 19:35:00+00:00,271.0299072265625,271.0899963378906,270.80999755859375,270.8699035644531,167324
2025-11-05 19:40:00+00:00,270.0950012207031,271.0216979980469,270.0799865722656,271.010009765625,284074
2025-11-05 19:45:00+00:00,270.0943908691406,270.19000244140625,269.9800109863281,270.0799865722656,170138
2025-11-05 19:50:00+00:00,270.0150146484375,270.1899108886719,269.9700012207031,270.07000732421875,163603
2025-11-05 19:55:00+00:00,269.6664123535156,270.10040283203125,269.6400146484375,270.0350036621094,176216
2025-11-05 20:00:00+00:00,269.79998779296875,270.0,269.6400146484375,269.6400146484375,172983
2025-11-05 20:05:00+00:00,269.8200988769531,269.9100036621094,269.5899963378906,269.79998779296875,127189
2025-11-05 20:10:00+00:00,269.67498779296875,270.0,269.6300048828125,269.8349914550781,130535
2025-11-05 20:15:00+00:00,269.8299865722656,269.8800048828125,269.5299987792969,269.67498779296875,136618
2025-11-05 20:20:00+00:00,269.84619140625,269.95001220703125,269.7300109863281,269.81500244140625,144396
2025-11-05 20:25:00+00:00,269.6000061035156,269.8900146484375,269.6000061035156,269.8599853515625,136987
2025-11-05 20:30:00+00:00,269.2099914550781,269.6400146484375,269.1300048828125,269.6099853515625,225441
2025-11-05 20:35:00+00:00,269.2900085449219,269.3599853515625,269.20001220703125,269.20001220703125,234974
2025-11-05 20:40:00+00:00,269.2200012207031,269.3699951171875,269.03118896484375,269.2799987792969,236114
2025-11-05 20:45:00+00:00,269.1300048828125,269.3599853515625,268.9949951171875,269.2200012207031,275950
2025-11-05 20:50:00+00:00,270.07000732421875,270.1199951171875,269.05999755859375,269.1400146484375,761716
2025-11-05 20:55:00+00:00,270.1099853515625,270.3999938964844,269.9200134277344,270.0400085449219,1833709
2025-11-06 14:30:00+00:00,268.75,268.92999267578125,267.8900146484375,267.8900146484375,1391977
2025-11-06 14:35:00+00:00,268.92999267578125,269.5,268.5199890136719,268.7799987792969,551605
2025-11-06 14:40:00+00:00,268.7300109863281,269.05999755859375,267.9599914550781,268.9276123046875,374960
2025-11-06 14:45:00+00:00,269.0450134277344,269.5,268.739990234375,268.75,446578
2025-11-06 14:50:00+00:00,268.95001220703125,269.1099853515625,268.3399963378906,269.0299987792969,327123
2025-11-06 14:55:00+00:00,269.9410095214844,270.010009765625,268.9150085449219,268.92999267578125,501497
2025-11-06 15:00:00+00:00,269.5799865722656,269.9800109863281,269.4403991699219,269.94000244140625,381438
2025-11-06 15:05:00+00:00,269.3999938964844,270.08990478515625,269.1499938964844,269.5799865722656,387313
2025-11-06 15:10:00+00:00,269.9049987792969,269.92999267578125,269.0914001464844,269.42999267578125,291311
2025-11-06 15:15:00+00:00,271.6099853515625,271.6099853515625,269.7200012207031,269.8900146484375,605136
2025-11-06 15:20:00+00:00,272.2699890136719,272.3861999511719,271.32879638671875,271.6400146484375,822601
2025-11-06 15:25:00+00:00,272.82000732421875,272.82000732421875,272.0400085449219,272.2699890136719,680648
2025-11-06 15:30:00+00:00,272.9100036621094,273.05999755859375,272.4599914550781,272.8280029296875,565900
2025-11-06 15:35:00+00:00,272.239990234375,272.9136047363281,271.67999267578125,272.8900146484375,551317
2025-11-06 15:40:00+00:00,272.32000732421875,272.44000244140625,271.55010986328125,272.2298889160156,482037
2025-11-06 15:45:00+00:00,273.1700134277344,273.17999267578125,272.3100891113281,272.32000732421875,879596
2025-11-06 15:50:00+00:00,272.8900146484375,273.3999938964844,272.8500061035156,273.1499938964844,558168
2025-11-06 15:55:00+00:00,272.2799987792969,272.8598937988281,272.1600036621094,272.8500061035156,465285
2025-11-06 16:00:00+00:00,272.07000732421875,272.6593017578125,271.9501037597656,272.2850036621094,368769
2025-11-06 16:05:00+00:00,272.0199890136719,272.1499938964844,271.6700134277344,272.0899963378906,242815
2025-11-06 16:10:00+00:00,272.389892578125,272.389892578125,271.8299865722656,272.0,265604
2025-11-06 16:15:00+00:00,271.75,272.63360595703125,271.6300048828125,272.3800048828125,414682
2025-11-06 16:20:00+00:00,272.20001220703125,272.3500061035156,271.6445007324219,271.7699890136719,317361
2025-11-06 16:25:00+00:00,272.1814880371094,272.5,272.0801086425781,272.19000244140625,468538
2025-11-06 16:30:00+00:00,271.9800109863281,272.2200012207031,271.6600036621094,272.17999267578125,312356
2025-11-06 16:35:00+00:00,271.7550048828125,272.07000732421875,271.6400146484375,271.96099853515625,298915
2025-11-06 16:40:00+00:00,271.24261474609375,271.7799987792969,270.9200134277344,271.7522888183594,397468
2025-11-06 16:45:00+00:00,270.6600036621094,271.2394104003906,270.6099853515625,271.2300109863281,290085
2025-11-06 16:50:00+00:00,271.0400085449219,271.20001220703125,270.6000061035156,270.6700134277344,238793
2025-11-06 16:55:00+00:00,270.5799865722656,271.07000732421875,270.5400085449219,271.0400085449219,343223
2025-11-06 17:00:00+00:00,271.0799865722656,271.1600036621094,270.42999267578125,270.6000061035156,244645
2025-11-06 17:05:00+00:00,271.29998779296875,271.3500061035156,270.8599853515625,271.05999755859375,206166
2025-11-06 17:10:00+00:00,270.7250061035156,271.3999938964844,270.7099914550781,271.2900085449219,275226
2025-11-06 17:15:00+00:00,270.7799987792969,270.80999755859375,270.3900146484375,270.739990234375,182679
2025-11-06 17:20:00+00:00,270.82000732421875,270.95001220703125,270.6415100097656,270.7784118652344,194068
2025-11-06 17:25:00+00:00,271.42498779296875,271.45001220703125,270.56500244140625,270.7900085449219,214409
2025-11-06 17:30:00+00:00,271.6300048828125,271.9200134277344,271.3304138183594,271.4200134277344,309554
2025-11-06 17:35:00+00:00,272.0459899902344,272.20001220703125,271.6400146484375,271.6400146484375,239463
2025-11-06 17:40:00+00:00,272.1083984375,272.25,271.94000244140625,272.04998779296875,172027
2025-11-06 17:45:00+00:00,272.1400146484375,272.46978759765625,272.0600891113281,272.1099853515625,345303
2025-11-06 17:50:00+00:00,272.1199951171875,272.260009765625,271.9200134277344,272.1199951171875,273015
2025-11-06 17:55:00+00:00,272.2749938964844,272.29998779296875,272.0400085449219,272.1304016113281,150001
2025-11-06 18:00:00+00:00,271.9599914550781,272.45001220703125,271.94000244140625,272.2749938964844,223448
2025-11-06 18:05:00+00:00,271.4150085449219,271.9599914550781,271.3800048828125,271.9599914550781,243118
2025-11-06 18:10:00+00:00,271.2200012207031,271.4599914550781,271.15008544921875,271.3999938964844,153179
2025-11-06 18:15:00+00:00,271.17999267578125,271.2298889160156,270.9200134277344,271.20001220703125,187080
2025-11-06 18:20:00+00:00,271.3299865722656,271.3900146484375,271.1300048828125,271.17999267578125,152252
2025-11-06 18:25:00+00:00,271.3500061035156,271.55999755859375,271.29998779296875,271.3302001953125,173399
2025-11-06 18:30:00+00:00,271.1099853515625,271.5,271.0203857421875,271.3699951171875,163661
2025-11-06 18:35:00+00:00,271.22900390625,271.31988525390625,271.0799865722656,271.1199951171875,114407
2025-11-06 18:40:00+00:00,271.3949890136719,271.489990234375,271.2200012207031,271.2200012207031,120616
2025-11-06 18:45:00+00:00,271.7099914550781,271.7200012207031,271.2799987792969,271.4049987792969,159956
2025-11-06 18:50:00+00:00,271.69000244140625,271.77630615234375,271.5884094238281,271.7099914550781,169454
2025-11-06 18:55:00+00:00,271.3953857421875,271.7250061035156,271.260009765625,271.7049865722656,137361
2025-11-06 19:00:00+00:00,271.55499267578125,271.6199951171875,271.3399963378906,271.4100036621094,138222
2025-11-06 19:05:00+00:00,271.6419982910156,271.8699951171875,271.5465087890625,271.5465087890625,143510
2025-11-06 19:10:00+00:00,271.9418029785156,271.9800109863281,271.6499938964844,271.6499938964844,148887
2025-11-06 19:15:00+00:00,271.6700134277344,271.9599914550781,271.6300048828125,271.95001220703125,171032
2025-11-06 19:20:00+00:00,271.8500061035156,271.8900146484375,271.6499938964844,271.6499938964844,138743
2025-11-06 19:25:00+00:00,271.9901123046875,272.1600036621094,271.7745056152344,271.8599853515625,177637
2025-11-06 19:30:00+00:00,272.1099853515625,272.19000244140625,271.6499938964844,272.0050048828125,174727
2025-11-06 19:35:00+00:00,271.7550048828125,272.20001220703125,271.7099914550781,272.1173095703125,141993
2025-11-06 19:40:00+00:00,270.9800109863281,271.7550048828125,270.7349853515625,271.739990234375,350590
2025-11-06 19:45:00+00:00,271.1099853515625,271.1600036621094,270.9200134277344,270.989990234375,187627
2025-11-06 19:50:00+00:00,271.0,271.1400146484375,270.9100036621094,271.1099853515625,156270
2025-11-06 19:55:00+00:00,271.235595703125,271.3999938964844,270.989990234375,270.989990234375,178611
2025-11-06 20:00:00+00:00,271.2300109863281,271.3351135253906,271.04998779296875,271.2300109863281,160891
2025-11-06 20:05:00+00:00,271.4049987792969,271.4049987792969,271.17999267578125,271.24169921875,126751
2025-11-06 20:10:00+00:00,271.6285095214844,271.6700134277344,271.3800048828125,271.3900146484375,149117
2025-11-06 20:15:00+00:00,271.19500732421875,271.643310546875,271.1415100097656,271.6300048828125,235959
2025-11-06 20:20:00+00:00,271.3337097167969,271.3450012207031,271.0899963378906,271.19500732421875,133819
2025-11-06 20:25:00+00:00,271.2099914550781,271.60101318359375,271.20001220703125,271.3299865722656,202580
2025-11-06 20:30:00+00:00,271.3399963378906,271.4209899902344,271.1300048828125,271.20001220703125,219680
2025-11-06 20:35:00+00:00,271.1700134277344,271.4599914550781,271.0799865722656,271.3299865722656,206787
2025-11-06 20:40:00+00:00,271.1000061035156,271.52020263671875,271.0899963378906,271.1700134277344,374929
2025-11-06 20:45:00+00:00,270.7099914550781,271.1000061035156,270.4200134277344,271.0899963378906,270373
2025-11-06 20:50:00+00:00,270.0899963378906,271.239990234375,269.8299865722656,270.7099914550781,545902
2025-11-06 20:55:00+00:00,269.6400146484375,270.1499938964844,269.5950012207031,270.1000061035156,2207862
2025-11-14 20:59:00+00:00,272.54998779296875,272.54998779296875,272.1700134277344,272.17999267578125,683165
2025-11-17 17:04:00+00:00,269.2900085449219,269.2900085449219,269.2900085449219,269.2900085449219,0
2025-11-17 17:05:00+00:00,269.2650146484375,269.2650146484375,269.2650146484375,269.2650146484375,0
2025-11-17 17:06:00+00:00,269.1199951171875,269.1199951171875,269.1199951171875,269.1199951171875,0
2025-11-17 17:07:00+00:00,269.2099914550781,269.2099914550781,269.2099914550781,269.2099914550781,0
2025-11-17 17:14:00+00:00,269.2200012207031,269.2200012207031,269.2200012207031,269.2200012207031,0
2025-11-17 17:15:00+00:00,269.1799011230469,269.1799011230469,269.1799011230469,269.1799011230469,0
2025-11-17 17:16:00+00:00,269.26141357421875,269.26141357421875,269.26141357421875,269.26141357421875,0
2025-11-17 17:21:00+00:00,268.82000732421875,268.8900146484375,268.7908935546875,268.8900146484375,33376
2025-11-17 17:23:00+00:00,268.95001220703125,268.95001220703125,268.95001220703125,268.95001220703125,0
2025-11-17 17:24:00+00:00,268.8800048828125,268.8800048828125,268.8800048828125,268.8800048828125,0
2025-11-17 17:25:00+00:00,268.7200012207031,268.7200012207031,268.7200012207031,268.7200012207031,0
2025-11-17 17:26:00+00:00,268.8699951171875,268.8699951171875,268.8699951171875,268.8699951171875,0
2025-11-17 17:33:00+00:00,268.7799987792969,268.7799987792969,268.7799987792969,268.7799987792969,0
2025-11-17 17:34:00+00:00,268.92999267578125,268.92999267578125,268.92999267578125,268.92999267578125,0
2025-11-17 17:35:00+00:00,269.2049865722656,269.2049865722656,269.2049865722656,269.2049865722656,0
2025-11-17 17:36:00+00:00,269.25,269.25,269.25,269.25,0
2025-11-17 17:37:00+00:00,269.1700134277344,269.1700134277344,269.1700134277344,269.1700134277344,0
2025-11-17 17:38:00+00:00,268.9617004394531,268.9617004394531,268.9617004394531,268.9617004394531,0
2025-11-17 17:39:00+00:00,268.9800109863281,268.9800109863281,268.9800109863281,268.9800109863281,0
2025-11-17 17:40:00+00:00,268.875,268.875,268.875,268.875,0
2025-11-17 17:41:00+00:00,268.81500244140625,268.81500244140625,268.81500244140625,268.81500244140625,0
2025-11-17 17:49:00+00:00,268.489990234375,268.489990234375,268.489990234375,268.489990234375,0
2025-11-17 17:50:00+00:00,268.5299987792969,268.5299987792969,268.5299987792969,268.5299987792969,0
2025-11-17 17:51:00+00:00,268.42999267578125,268.42999267578125,268.42999267578125,268.42999267578125,0
2025-11-17 17:52:00+00:00,268.25,268.25,268.25,268.25,0
2025-11-17 17:53:00+00:00,268.3140869140625,268.3140869140625,268.3140869140625,268.3140869140625,0
2025-11-17 17:54:00+00:00,268.1482849121094,268.1482849121094,268.1482849121094,268.1482849121094,0
2025-11-17 17:55:00+00:00,268.13800048828125,268.13800048828125,268.13800048828125,268.13800048828125,0
2025-11-17 17:56:00+00:00,268.1400146484375,268.1400146484375,268.1400146484375,268.1400146484375,0
2025-11-17 17:57:00+00:00,268.1300048828125,268.1300048828125,268.1300048828125,268.1300048828125,0
2025-11-17 17:58:00+00:00,268.1600036621094,268.1600036621094,268.1600036621094,268.1600036621094,0
2025-11-17 17:59:00+00:00,267.989990234375,267.989990234375,267.989990234375,267.989990234375,0
2025-11-17 18:00:00+00:00,267.92999267578125,267.92999267578125,267.92999267578125,267.92999267578125,0
2025-11-17 18:01:00+00:00,267.7349853515625,267.7349853515625,267.7349853515625,267.7349853515625,0
2025-11-17 18:02:00+00:00,267.6000061035156,267.6000061035156,267.6000061035156,267.6000061035156,0
2025-11-17 18:03:00+00:00,267.6700134277344,267.6700134277344,267.6700134277344,267.6700134277344,0
2025-11-17 18:04:00+00:00,267.6505126953125,267.6505126953125,267.6505126953125,267.6505126953125,0
